335,9605
336,8338
337,8155
338,7893
339,8851
340,9169
341,10364
342,12130
343,13530
344,14781
345,15364
346,15751
347,16679
348,16488
349,18629
350,18817
351,19008
352,18993
353,19937
354,18701
355,18632
356,17697
357,15390
358,13331
359,10770
360,9454
361,8342
362,8977
363,9045
364,10142
365,12584
366,14878
367,13863
368,29915
369,21251
370,20166
371,19329
372,20368
373,20620
374,20666
375,19840
376,20354
377,20354
378,19401
379,18502
380,17220
381,14695
382,12660
383,10021
384,8322
385,8241
386,8041
387,8613
388,9170
389,9634
390,12183
391,13078
392,12945
393,13538
394,12951
395,13154
396,15408
397,16503
398,17099
399,17180
400,17011
401,16010
402,16023
403,15303
404,14281
405,12705
406,10650
407,9425
408,8648
409,7803
410,7926
411,7815
412,8484
413,9678
414,11732
415,12786
416,15361
417,15805
418,16502
419,17191
420,16900
421,16881
422,17096
423,17597
424,17247
425,16767
426,15972
427,15261
428,15009
429,13106
430,11452
431,9744
432,8843
433,8102
434,7531
435,7573
436,7965
437,9214
438,10400
439,12752
440,14575
441,16604
442,16193
443,17678
444,18182
445,18198
446,17981
447,19063
448,19589
449,20108
450,20177
451,17846
452,38513
453,19841
454,14760
455,10933
456,9609
457,8915
458,8716
459,9015
460,9914
461,10969
462,12501
463,13344
464,15247
465,15326
466,16247
467,16240
468,16262
469,17527
470,17428
471,17257
472,18311
473,19053
474,18272
475,18144
476,16307
477,14180
478,11289
479,9893
480,8471
481,7630
482,8096
483,7976
484,8723
485,10048
486,11982
487,12053
488,13063
489,14025
490,14534
491,14971
492,16279
493,16298
494,17547
495,18463
496,18649
497,17853
498,18049
499,18164
500,16889
501,14582
502,11876
503,9671
504,8576
505,8345
506,7860
507,8626
508,9079
509,11187
510,12372
511,13630
512,14753
513,15710
514,15550
515,16100
516,16980
517,16878
518,17522
519,18360
520,18184
521,18296
522,18196
523,17368
524,17305
525,14262
526,12771
527,9761
528,8526
529,8220
530,7895
531,8740
532,9232
533,11840
534,14078
535,13294
536,28819
537,19087
538,19552
539,18406
540,19473
541,18440
542,18650
543,18838
544,18433
545,18595
546,17480
547,17121
548,16002
549,13900
550,11176
551,9304
552,7963
553,7565
554,7372
555,7397
556,8007
557,8756
558,10652
559,11871
560,13051
561,13435
562,14346
563,14336
564,14668
565,15357
566,15428
567,15676
568,15832
569,15471
570,14719
571,14394
572,13227
573,11459
574,10094
575,8577
576,8182
577,7153
578,7112
579,7040
580,7861
581,8426
582,10843
583,12557
584,14222
585,15442
586,15865
587,16154
588,15957
589,15635
590,15740
591,16355
592,15922
593,16223
594,14851
595,14460
596,14054
597,12610
598,10385
599,9215
600,8084
601,7489
602,7230
603,7031
604,7896
605,9048
606,10371
607,12320
608,14111
609,15265
610,15944
611,16595
612,16721
613,16574
614,17306
615,17136
616,18184
617,18638
618,19082
619,16957
620,35865
621,17966
622,13557
623,11184
624,8985
625,8210
626,8432
627,8987
628,9102
629,10346
630,11248
631,13074
632,13263
633,13852
634,4538
635,739
636,3755
637,8344
638,10520
639,10971
640,12718
641,13440
642,14337
643,14060
644,13532
645,11931
646,10162
647,7347
648,6764
649,6436
650,6467
651,6438
652,7791
653,7980
654,9420
655,10563
656,10948
657,11897
658,12445
659,13059
660,14901
661,15401
662,15195
663,17368
664,18209
665,18759
666,18459
667,17885
668,16053
669,14258
670,12016
671,9776
672,9270
673,8653
674,8505
675,9103
676,9717
677,10554
678,11351
679,13260
680,13651
681,14252
682,15185
683,15646
684,16538
685,17393
686,18103
687,19266
688,19990
689,19504
690,19833
691,20042
692,21606
693,17119
694,14363
695,11561
696,10136
697,9314
698,9675
699,10785
700,11338
701,14125
702,15994
703,15018
704,27180
705,20250
706,19907
707,20591
708,12321
709,27998
710,25206
711,24044
712,24450
713,22546
714,22069
715,22108
716,19350
717,17326
718,14950
719,11927
720,10956
721,9991
722,9544
723,9932
724,10378
725,11867
726,13218
727,14414
728,15442
729,16103
730,16397
731,17309
732,18104
733,17777
734,18781
735,18598
736,19217
737,19499
738,18159
739,17277
740,16315
741,15346
742,13740
743,11484
744,9567
745,8847
746,8816
747,9184
748,9361
749,10314
750,12100
751,14473
752,16204
753,17937
754,18605
755,17857
756,18222
757,19039
758,19634
759,19765
760,19280
761,19991
762,18506
763,18388
764,16715
765,15182
766,13829
767,11768
768,10195
769,9347
770,9250
771,9023
772,9633
773,10295
774,12488
775,14990
776,20777
777,18985
778,18921
779,19408
780,20093
781,19988
782,21063
783,21893
784,23169
785,24406
786,24595
787,21390
788,40826
789,24541
790,17924
791,14284
792,12201
793,11013
794,10217
795,10898
796,11590
797,12531
798,14330
799,16132
800,16171
801,16988
802,17312
803,18507
804,18529
805,19055
806,19753
807,20592
808,20404
809,21483
810,21056
811,21009
812,19275
813,16270
814,13368
815,11485
816,10018
817,9024
818,8980
819,9152
820,9949
821,11408
822,13115
823,14888
824,14787
825,15864
826,15856
827,16792
828,17373
829,18460
830,19019
831,19416
832,20385
833,20429
834,19644
835,19580
836,18887
837,15980
838,13842
839,11453
840,9843
841,9695
842,9193
843,9408
844,9533
845,11526
846,13992
847,15183
848,16495
849,16839
850,17352
851,17626
852,18087
853,18942
854,18989
855,18931
856,19264
857,20270
858,18942
859,18829
860,21169
861,16244
862,14483
863,11885
864,9850
865,9607
866,9673
867,10500
868,11424
869,13767
870,15584
871,14583
872,29826
873,22763
874,22264
875,20895
876,22100
877,21949
878,22031
879,23760
880,21965
881,22028
882,22392
883,21341
884,19261
885,16607
886,13653
887,11717
888,10129
889,9491
890,9425
891,9391
892,10306
893,12119
894,13777
895,14402
896,15595
897,16491
898,16687
899,17534
900,17585
901,18476
902,19149
903,18755
904,18726
905,18416
906,17945
907,17051
908,16290
909,14930
910,13040
911,11700
912,9604
913,9432
914,8450
915,8883
916,9491
917,11336
918,13383
919,16068
920,17119
921,17800
922,18749
923,19042
924,19251
925,18308
926,19736
927,19592
928,19265
929,19426
930,17671
931,17554
932,16968
933,15247
934,12579
935,11121
936,10213
937,9340
938,8879
939,8916
940,9558
941,10840
942,11785
943,15087
944,20102
945,18737
946,19420
947,19944
948,20160
949,20661
950,20334
951,21896
952,22745
953,23510
954,25019
955,21643
956,41107
957,22778
958,17067
959,13621
960,11274
961,10713
962,9932
963,10545
964,11111
965,12879
966,14309
967,15519
968,16351
969,17832
970,17774
971,18614
972,18505
973,18860
974,19346
975,19927
976,20366
977,20300
978,21002
979,19719
980,18695
981,16219
982,13508
983,11441
984,9614
985,9276
986,8833
987,9453
988,10317
989,11462
990,13083
991,14282
992,15243
993,15668
994,16520
995,17181
996,18494
997,18615
998,19905
999,20372
1000,20708
1001,20228
1002,20981
1003,20403
1004,19913
1005,16388
1006,13386
1007,11745
1008,9795
1009,9834
1010,9128
1011,10110
1012,10459
1013,12721
1014,14033
1015,15458
1016,16590
1017,16966
1018,17302
1019,18198
1020,19167
1021,19573
1022,19843
1023,20122
1024,20983
1025,20966
1026,20995
1027,20503
1028,21970
1029,17794
1030,14470
1031,12033
1032,10511
1033,10467
1034,10035
1035,11120
1036,11758
1037,14487
1038,17387
1039,16964
1040,30163
1041,23500
1042,22447
1043,22589
1044,21448
1045,22737
1046,21540
1047,23035
1048,22405
1049,15753
1050,21478
1051,20535
1052,18206
1053,16396
1054,14299
1055,10945
1056,9532
1057,9065
1058,8781
1059,9550
1060,9747
1061,11931
1062,13464
1063,14131
1064,12643
1065,16058
1066,16807
1067,17881
1068,17749
1069,18323
1070,18347
1071,19599
1072,18833
1073,18003
1074,17421
1075,16995
1076,16172
1077,14221
1078,12401
1079,9763
1080,9733
1081,9109
1082,8356
1083,8415
1084,9606
1085,10824
1086,13210
1087,15241
1088,17199
1089,17927
1090,18257
1091,18506
1092,19322
1093,19586
1094,19252
1095,20320
1096,19360
1097,18953
1098,19196
1099,17284
1100,17481
1101,15053
1102,12213
1103,11244
1104,9230
1105,8654
1106,8588
1107,8675
1108,8690
1109,10209
1110,12754
1111,15315
1112,20698
1113,18996
1114,19395
1115,20203
1116,20518
1117,22125
1118,22326
1119,23516
1120,24630
1121,24940
1122,25985
1123,23135
1124,37615
1125,23470
1126,17638
1127,13720
1128,11140
1129,10949
1130,10826
1131,9848
1132,11692
1133,12883
1134,14773
1135,15913
1136,17105
1137,18025
1138,18010
1139,19299
1140,18900
1141,19555
1142,20417
1143,20353
1144,21100
1145,20171
1146,21243
1147,20040
1148,18877
1149,16633
1150,13099
1151,10691
1152,9250
1153,9309
1154,8605
1155,9533
1156,9795
1157,11467
1158,13411
1159,14244
1160,15200
1161,15542
1162,15716
1163,17315
1164,17964
1165,18956
1166,19870
1167,19699
1168,19839
1169,19704
1170,19963
1171,19256
1172,18552
1173,16012
1174,13069
1175,10920
1176,9060
1177,8896
1178,8896
1179,9721
1180,9846
1181,11874
1182,13796
1183,14862
1184,15845
1185,16246
1186,17267
1187,17371
1188,18117
1189,19266
1190,19756
1191,19453
1192,20762
1193,20628
1194,18955
1195,16830
1196,18144
1197,17220
1198,13485
1199,11195
1200,10283
1201,9562
1202,9827
1203,10616
1204,10946
1205,14122
1206,17078
1207,16564
1208,23995
1209,21678
1210,21552
1211,21757
1212,21090
1213,21888
1214,21755
1215,21316
1216,21967
1217,21196
1218,19489
1219,19166
1220,18619
1221,16014
1222,13356
1223,11089
1224,9928
1225,8499
1226,8701
1227,9298
1228,9657
1229,10915
1230,12507
1231,14736
1232,14874
1233,15102
1234,15284
1235,16621
1236,16233
1237,17520
1238,17665
1239,17745
1240,17497
1241,16113
1242,16102
1243,16139
1244,15346
1245,13371
1246,11556
1247,10114
1248,9420
1249,8930
1250,8192
1251,8472
1252,9624
1253,10575
1254,12298
1255,14437
1256,16059
1257,16674
1258,17564
1259,17758
1260,17621
1261,18280
1262,17948
1263,18152
1264,17716
1265,17685
1266,16888
1267,16246
1268,15763
1269,13916
1270,12007
1271,9929
1272,9077
1273,8853
1274,8589
1275,8297
1276,9111
1277,10476
1278,12642
1279,15174
1280,18399
1281,17989
1282,18191
1283,18839
1284,18378
1285,19164
1286,20217
1287,21114
1288,22035
1289,22835
1290,23368
1291,20795
1292,27777
1293,23779
1294,15154
1295,12001
1296,10402
1297,10032
1298,9878
1299,10575
1300,12714
1301,13894
1302,15276
1303,16186
1304,16768
1305,17271
1306,18069
1307,18035
1308,19187
1309,18902
1310,19193
1311,20237
1312,18812
1313,19954
1314,20185
1315,19523
1316,17647
1317,14396
1318,11738
1319,9406
1320,9191
1321,8596
1322,8648
1323,8801
1324,10408
1325,12307
1326,13588
1327,12112
1328,4376
1329,3972
1330,3936
1331,11996
1332,18104
1333,17640
1334,18421
1335,18851
1336,19411
1337,19061
1338,19068
1339,18577
1340,17361
1341,14388
1342,11114
1343,9498
1344,8449
1345,8205
1346,8491
1347,9407
1348,10707
1349,12632
1350,14456
1351,14676
1352,16592
1353,16016
1354,15995
1355,16969
1356,17850
1357,18632
1358,18867
1359,18615
1360,20340
1361,19145
1362,19619
1363,19294
1364,19819
1365,14857
1366,12005
1367,10051
1368,9275
1369,9242
1370,9758
1371,10563
1372,12723
1373,15976
1374,17545
1375,15833
1376,28306
1377,21367
1378,20394
1379,19317
1380,20291
1381,19975
1382,20029
1383,20349
1384,19480
1385,19605
1386,18839
1387,17983
1388,16345
1389,13428
1390,11395
1391,9998
1392,8481
1393,8031
1394,8252
1395,8397
1396,9579
1397,11986
1398,13182
1399,13746
1400,14536
1401,14680
1402,15430
1403,15887
1404,16599
1405,16591
1406,16624
1407,17620
1408,16689
1409,16496
1410,15713
1411,14850
1412,14265
1413,12250
1414,9900
1415,8978
1416,7808
1417,7273
1418,7648
1419,8253
1420,8738
1421,10457
1422,12410
1423,14329
1424,15779
1425,15774
1426,15920
1427,17021
1428,17265
1429,16253
1430,16177
1431,15973
1432,16098
1433,15541
1434,15544
1435,14846
1436,14369
1437,11826
1438,10096
1439,9208
1440,7979
1441,7883
1442,7614
1443,7452
1444,8560
1445,9957
1446,12458
1447,14686
1448,18065
1449,17135
1450,17755
1451,17778
1452,17889
1453,18450
1454,17916
1455,19122
1456,19955
1457,20779
1458,21294
1459,18470
1460,33671
1461,17407
1462,12854
1463,10016
1464,8903
1465,8856
1466,8593
1467,9658
1468,10997
1469,12116
1470,13583
1471,14613
1472,15221
1473,15360
1474,16311
1475,17429
1476,17350
1477,17034
1478,18077
1479,18848
1480,18266
1481,17918
1482,17986
1483,17288
1484,15068
1485,12729
1486,9998
1487,8547
1488,7643
1489,7740
1490,7883
1491,8840
1492,9273
1493,10519
1494,12227
1495,12986
1496,13637
1497,14236
1498,14565
1499,14660
1500,16736
1501,17523
1502,17310
1503,18013
1504,17380
1505,17915
1506,17538
1507,16971
1508,15743
1509,12874
1510,10173
1511,8554
1512,8565
1513,8242
1514,8616
1515,9070
1516,10852
1517,12045
1518,13824
1519,14369
1520,14586
1521,15156
1522,16024
1523,17131
1524,17704
1525,18055
1526,18153
1527,17854
1528,18042
1529,18345
1530,18635
1531,17825
1532,19147
1533,13535
1534,11267
1535,9564
1536,8921
1537,8538
1538,8809
1539,9825
1540,12497
1541,14044
1542,16868
1543,16416
1544,30481
1545,21898
1546,20042
1547,20821
1548,20884
1549,21116
1550,20615
1551,19801
1552,20068
1553,20066
1554,19257
1555,18275
1556,17594
1557,13744
1558,10667
1559,9487
1560,9013
1561,8329
1562,7916
1563,8626
1564,10295
1565,12047
1566,13395
1567,14535
1568,14651
1569,15020
1570,15823
1571,16526
1572,17542
1573,17194
1574,17650
1575,17388
1576,17104
1577,16117
1578,15485
1579,15727
1580,13710
1581,11950
1582,9862
1583,8636
1584,7924
1585,7477
1586,7916
1587,8177
1588,8807
1589,11051
1590,13364
1591,14252
1592,15788
1593,16593
1594,16265
1595,16704
1596,16893
1597,17353
1598,17634
1599,16987
1600,16994
1601,16895
1602,15972
1603,15486
1604,13742
1605,12184
1606,9910
1607,8875
1608,8496
1609,7595
1610,7625
1611,7986
1612,9109
1613,9967
1614,12765
1615,16080
1616,18901
1617,17704
1618,17583
1619,18026
1620,17535
1621,18350
1622,18415
1623,19399
1624,19844
1625,20669
1626,21259
1627,20342
1628,35120
1629,17645
1630,13378
1631,11479
1632,9352
1633,9232
1634,9589
1635,10328
1636,10905
1637,12345
1638,13901
1639,15619
1640,15502
1641,16374
1642,16142
1643,17495
1644,17834
1645,17767
1646,17660
1647,17462
1648,18555
1649,18245
1650,18087
1651,17324
1652,15489
1653,12630
1654,9836
1655,8588
1656,7743
1657,7747
1658,8037
1659,8925
1660,9910
1661,11167
1662,12623
1663,13435
1664,14185
1665,14385
1666,15665
1667,15938
1668,16292
1669,17574
1670,16954
1671,18274
1672,18270
1673,18060
1674,17643
1675,16111
1676,14867
1677,12747
1678,9909
1679,8482
1680,8311
1681,8241
1682,8145
1683,8591
1684,10228
1685,12442
1686,13203
1687,14620
1688,14595
1689,15710
1690,16460
1691,16595
1692,17466
1693,17603
1694,18603
1695,18054
1696,17921
1697,18476
1698,17250
1699,17622
1700,17432
1701,12983
1702,11283
1703,8923
1704,8880
1705,9011
1706,9129
1707,10451
1708,11980
1709,13981
1710,15485
1711,15259
1712,27556
1713,20569
1714,18662
1715,20427
1716,19448
1717,19692
1718,19886
1719,19658
1720,18643
1721,17825
1722,17397
1723,16322
1724,15024
1725,12543
1726,10414
1727,9117
1728,8061
1729,8288
1730,7654
1731,8997
1732,9568
1733,10753
1734,12877
1735,13772
1736,14346
1737,14877
1738,15481
1739,15674
1740,16153
1741,16525
1742,15475
1743,17171
1744,17328
1745,16060
1746,15328
1747,14338
1748,13670
1749,11914
1750,9635
1751,8027
1752,7874
1753,7361
1754,7129
1755,7272
1756,8423
1757,10078
1758,12759
1759,14078
1760,15177
1761,16221
1762,16206
1763,16358
1764,16265
1765,16759
1766,16422
1767,17025
1768,16759
1769,16145
1770,15087
1771,15720
1772,13365
1773,11720
1774,10171
1775,8599
1776,7623
1777,7595
1778,7725
1779,7263
1780,8425
1781,10337
1782,11742
1783,15115
1784,17941
1785,17328
1786,17219
1787,17366
1788,17188
1789,17690
1790,19085
1791,18562
1792,19055
1793,19249
1794,19874
1795,18813
1796,29931
1797,16714
1798,13094
1799,10823
1800,9642
1801,9689
1802,8334
1803,9219
1804,9464
1805,10742
1806,13564
1807,15069
1808,16728
1809,16671
1810,17061
1811,17839
1812,17627
1813,19212
1814,19689
1815,18307
1816,18862
1817,17967
1818,17118
1819,16465
1820,14552
1821,12243
1822,9969
1823,8736
1824,8162
1825,7863
1826,8052
1827,8163
1828,9017
1829,10596
1830,12175
1831,12926
1832,13770
1833,14316
1834,15635
1835,15703
1836,16334
1837,16630
1838,17515
1839,18314
1840,17842
1841,17924
1842,17573
1843,17339
1844,14177
1845,12323
1846,10500
1847,9012
1848,8265
1849,8111
1850,8496
1851,9038
1852,9843
1853,11953
1854,12678
1855,14033
1856,15075
1857,15936
1858,15694
1859,16844
1860,16914
1861,17894
1862,18029
1863,17757
1864,18683
1865,18747
1866,18129
1867,17670
1868,17252
1869,13917
1870,10852
1871,9715
1872,8731
1873,8504
1874,8234
1875,9461
1876,11178
1877,13840
1878,16316
1879,14686
1880,27273
1881,20274
1882,19851
1883,19711
1884,19517
1885,20389
1886,20107
1887,19728
1888,20768
1889,18923
1890,19196
1891,17630
1892,16155
1893,13262
1894,10665
1895,8865
1896,8092
1897,8560
1898,8195
1899,8643
1900,8945
1901,10957
1902,12409
1903,13616
1904,14364
1905,14544
1906,15495
1907,15329
1908,16448
1909,16990
1910,17180
1911,16998
1912,16576
1913,15555
1914,14622
1915,14082
1916,12796
1917,11218
1918,9580
1919,8607
1920,7954
1921,7332
1922,7351
1923,7686
1924,8850
1925,9727
1926,11907
1927,13794
1928,14773
1929,15289
1930,15717
1931,16874
1932,16266
1933,17116
1934,17359
1935,16839
1936,16461
1937,16374
1938,15946
1939,13869
1940,13760
1941,11594
1942,10704
1943,9242
1944,8067
1945,7247
1946,7089
1947,7593
1948,8419
1949,9678
1950,12671
1951,14547
1952,17245
1953,16746
1954,17151
1955,17804
1956,17468
1957,17770
1958,18100
1959,18864
1960,19218
1961,20577
1962,19804
1963,20148
1964,30767
1965,17740
1966,13137
1967,10163
1968,8836
1969,8461
1970,8075
1971,9121
1972,9958
1973,11823
1974,12839
1975,13745
1976,13811
1977,14839
1978,15400
1979,17186
1980,16833
1981,16411
1982,16893
1983,18114
1984,17505
1985,18223
1986,17544
1987,16205
1988,14941
1989,11432
1990,9864
1991,8372
1992,7650
1993,7681
1994,7558
1995,8279
1996,8713
1997,10932
1998,11543
1999,12551
2000,13050
2001,13539
2002,14512
2003,15303
2004,15088
2005,16197
2006,16326
2007,16755
2008,17519
2009,16596
2010,17032
2011,16015
2012,14079
2013,11929
2014,9991
2015,8107
2016,7728
2017,7697
2018,7196
2019,8383
2020,9122
2021,11198
2022,12360
2023,13165
2024,13428
2025,14189
2026,14863
2027,15135
2028,16009
2029,16470
2030,16130
2031,18050
2032,18204
2033,17562
2034,16934
2035,18038
2036,17674
2037,13409
2038,10913
2039,9098
2040,7619
2041,8279
2042,8281
2043,9144
2044,11091
2045,13463
2046,14932
2047,14818
2048,24304
2049,19267
2050,17464
2051,18986
2052,18760
2053,18786
2054,18225
2055,18024
2056,18392
2057,18035
2058,17469
2059,16244
2060,15039
2061,12722
2062,10405
2063,8566
2064,7721
2065,7510
2066,7683
2067,8005
2068,8824
2069,10620
2070,12502
2071,12689
2072,13390
2073,13525
2074,14189
2075,14924
2076,14580
2077,15397
2078,15138
2079,15793
2080,15195
2081,15137
2082,14859
2083,13822
2084,12615
2085,10845
2086,9810
2087,7960
2088,7572
2089,7453
2090,7394
2091,7907
2092,8959
2093,10310
2094,11713
2095,13757
2096,14500
2097,14346
2098,15796
2099,15576
2100,15059
2101,15891
2102,14811
2103,15461
2104,15654
2105,15363
2106,14597
2107,13662
2108,13247
2109,10822
2110,9774
2111,8309
2112,7476
2113,7310
2114,7187
2115,7221
2116,8513
2117,9757
2118,11233
2119,14092
2120,15876
2121,15280
2122,16126
2123,15416
2124,15285
2125,16185
2126,16461
2127,17429
2128,18105
2129,17777
2130,18756
2131,17112
2132,27576
2133,16886
2134,12446
2135,10522
2136,9007
2137,8658
2138,8411
2139,8685
2140,8768
2141,10098
2142,12518
2143,13637
2144,14758
2145,16091
2146,15905
2147,15753
2148,15819
2149,14920
2150,16002
2151,15466
2152,16040
2153,16605
2154,15638
2155,15100
2156,13745
2157,11559
2158,10222
2159,7878
2160,7994
2161,7426
2162,7139
2163,7106
2164,7728
2165,9399
2166,10266
2167,11080
2168,11761
2169,12625
2170,13450
2171,13524
2172,14289
2173,15193
2174,15440
2175,16084
2176,15511
2177,15878
2178,15376
2179,15916
2180,13981
2181,12136
2182,9642
2183,8589
2184,7991
2185,7857
2186,7724
2187,8243
2188,9003
2189,9888
2190,11276
2191,12192
2192,12158
2193,13338
2194,14230
2195,15291
2196,16090
2197,15901
2198,16170
2199,16787
2200,16710
2201,16851
2202,15921
2203,16687
2204,17079
2205,12838
2206,10335
2207,9305
2208,8653
2209,8011
2210,8074
2211,9052
2212,10618
2213,12651
2214,14180
2215,13535
2216,22765
2217,18136
2218,17115
2219,17503
2220,18196
2221,17953
2222,18084
2223,17923
2224,17346
2225,17265
2226,16586
2227,16391
2228,14477
2229,11930
2230,10209
2231,8683
2232,8223
2233,7637
2234,7309
2235,7945
2236,9008
2237,10555
2238,11603
2239,11975
2240,12883
2241,13115
2242,13360
2243,14385
2244,14520
2245,14744
2246,14492
2247,14760
2248,14422
2249,14181
2250,13396
2251,13399
2252,12507
2253,10938
2254,8869
2255,7804
2256,7432
2257,7275
2258,6857
2259,7480
2260,7780
2261,9480
2262,11276
2263,13125
2264,14048
2265,14377
2266,14381
2267,14292
2268,14539
2269,14962
2270,14513
2271,14770
2272,14716
2273,14272
2274,13696
2275,13408
2276,12641
2277,11379
2278,9941
2279,8513
2280,7684
2281,7089
2282,7129
2283,7296
2284,8154
2285,9129
2286,11193
2287,13632
2288,15453
2289,14590
2290,15544
2291,15357
2292,15632
2293,16153
2294,16668
2295,17611
2296,16483
2297,18525
2298,17608
2299,17486
2300,29504
2301,17054
2302,13102
2303,9926
2304,8534
2305,8222
2306,7883
2307,8513
2308,9976
2309,10712
2310,12686
2311,13936
2312,14615
2313,14841
2314,15812
2315,15282
2316,16435
2317,16132
2318,16613
2319,16611
2320,16699
2321,15898
2322,16801
2323,16247
2324,14587
2325,12351
2326,9880
2327,7774
2328,7417
2329,7516
2330,6822
2331,7716
2332,7550
2333,9479
2334,10859
2335,11821
2336,12778
2337,13450
2338,14352
2339,14485
2340,15076
2341,15674
2342,15849
2343,16025
2344,16251
2345,16267
2346,16029
2347,15295
2348,14094
2349,12243
2350,9581
2351,8090
2352,7371
2353,7284
2354,7494
2355,8034
2356,8519
2357,10499
2358,12124
2359,12529
2360,13781
2361,13887
2362,14687
2363,15509
2364,15877
2365,16443
2366,16882
2367,17122
2368,17498
2369,17711
2370,16895
2371,16790
2372,16859
2373,13399
2374,10790
2375,8987
2376,8283
2377,7900
2378,8302
2379,8989
2380,10950
2381,12734
2382,14781
2383,14528
2384,23521
2385,17734
2386,17916
2387,17003
2388,18250
2389,18625
2390,18275
2391,18177
2392,17757
2393,17607
2394,16440
2395,15859
2396,15097
2397,12696
2398,10097
2399,9200
2400,7758
2401,7318
2402,7144
2403,7783
2404,8507
2405,9326
2406,10902
2407,12518
2408,12170
2409,12704
2410,13889
2411,14309
2412,14445
2413,14852
2414,15262
2415,14903
2416,14749
2417,14178
2418,14040
2419,13420
2420,12478
2421,10738
2422,9485
2423,7596
2424,7095
2425,7087
2426,7035
2427,7693
2428,7574
2429,9198
2430,10622
2431,12281
2432,13617
2433,13495
2434,14132
2435,14396
2436,14364
2437,14775
2438,14391
2439,15209
2440,14396
2441,14456
2442,13755
2443,12749
2444,12039
2445,11066
2446,9276
2447,8045
2448,7459
2449,6602
2450,6819
2451,7176
2452,7861
2453,8884
2454,10312
2455,13241
2456,15138
2457,14298
2458,15379
2459,15930
2460,15198
2461,16269
2462,16406
2463,16929
2464,16743
2465,17949
2466,19120
2467,16848
2468,27558
2469,15845
2470,11428
2471,8764
2472,8535
2473,7937
2474,7755
2475,8184
2476,8875
2477,10001
2478,10976
2479,12234
2480,12534
2481,12401
2482,14036
2483,14053
2484,14349
2485,14603
2486,15001
2487,14575
2488,15304
2489,15372
2490,15462
2491,14681
2492,15195
2493,13282
2494,10585
2495,8754
2496,7970
2497,8328
2498,7929
2499,8784
